ACT_STOP_STN|NEW_TRIP_NAME|SERVICE_DATE|PLN_STN_ARRV_TIME|ACT_STN_ARRV_TIME|PLN_STN_DPRT_TIME|ACT_STN_DPRT_TIME|SEGMENT_DIRECTION|TRIP_NAME|SERVICE_TYPE|SERVICE_LINE|TRIP_ZONE|ORIG_STN|DEST_STN|LEAD_SET_NUMBER|LEAD_SET_TYPE|NODE_SEQ_ORDER|ACT_STOP_NODE|REPORTING_LINE|ACT_STN_DPRT_TIME_BAND|ACT_STN_ARRV_TIME_BAND|CARD_TYPE|SEAT_CAPACITY|OCCUPANCY_RANGE
Casula|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:20:30|2020-10-09 22:20:30|2020-10-09 22:21:00|2020-10-09 22:20:39|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|20|CAS2|Leppington|22:15-22:29|22:15-22:29|Day Pass without SAF|896|0-20
Casula|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:20:30|2020-10-09 22:20:30|2020-10-09 22:21:00|2020-10-09 22:20:39|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|20|CAS2|Leppington|22:15-22:29|22:15-22:29|Employee|896|0-20
Casula|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:20:30|2020-10-09 22:20:30|2020-10-09 22:21:00|2020-10-09 22:20:39|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|20|CAS2|Leppington|22:15-22:29|22:15-22:29|Free Travel|896|0-20
Casula|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:20:30|2020-10-09 22:20:30|2020-10-09 22:21:00|2020-10-09 22:20:39|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|20|CAS2|Leppington|22:15-22:29|22:15-22:29|School Student|896|0-20
Casula|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:20:30|2020-10-09 22:20:30|2020-10-09 22:21:00|2020-10-09 22:20:39|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|20|CAS2|Leppington|22:15-22:29|22:15-22:29|Senior/Pensioner|896|0-20
Casula|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:20:30|2020-10-09 22:20:30|2020-10-09 22:21:00|2020-10-09 22:20:39|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|20|CAS2|Leppington|22:15-22:29|22:15-22:29|Sgl Trip Rail Adult|896|0-20
Casula|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:20:30|2020-10-09 22:20:30|2020-10-09 22:21:00|2020-10-09 22:20:39|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|20|CAS2|Leppington|22:15-22:29|22:15-22:29|Sgl Trip Rail Child/Youth|896|0-20
Casula|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:20:30|2020-10-09 22:20:30|2020-10-09 22:21:00|2020-10-09 22:20:39|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|20|CAS2|Leppington|22:15-22:29|22:15-22:29|UNKNOWN|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|Adult|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|All card types|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|CTP|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|Child/Youth|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|Concession|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|Day Pass Child/Youth w/o SAF|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|Day Pass Child/Youth with SAF|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|Day Pass Child/Youth without SAF|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|Day Pass with SAF|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|Day Pass without SAF|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|Employee|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|Free Travel|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|School Student|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|Senior/Pensioner|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|Sgl Trip Rail Adult|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|Sgl Trip Rail Child/Youth|896|0-20
Glenfield|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:24:30|2020-10-09 22:24:30|2020-10-09 22:26:00|2020-10-09 22:26:00|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|21|GFD3|Leppington|22:15-22:29|22:15-22:29|UNKNOWN|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|Adult|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|All card types|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|CTP|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|Child/Youth|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|Concession|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|Day Pass Child/Youth w/o SAF|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|Day Pass Child/Youth with SAF|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|Day Pass Child/Youth without SAF|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|Day Pass with SAF|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|Day Pass without SAF|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|Employee|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|Free Travel|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|School Student|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|Senior/Pensioner|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|Sgl Trip Rail Adult|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|Sgl Trip Rail Child/Youth|896|0-20
Edmondson Park|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:30:00|2020-10-09 22:29:51|2020-10-09 22:30:30|2020-10-09 22:29:51|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|22|EDP2|Leppington|22:15-22:29|22:15-22:29|UNKNOWN|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|Adult|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|All card types|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|CTP|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|Child/Youth|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|Concession|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|Day Pass Child/Youth w/o SAF|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|Day Pass Child/Youth with SAF|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|Day Pass Child/Youth without SAF|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|Day Pass with SAF|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|Day Pass without SAF|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|Employee|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|Free Travel|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|School Student|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|Senior/Pensioner|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|Sgl Trip Rail Adult|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|Sgl Trip Rail Child/Youth|896|0-20
Leppington|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 22:36:00|2020-10-09 22:41:34|2020-10-09 22:42:00|2020-10-09 22:47:34|Down|1--U||T2 Inner West & Leppington Line||Central|Leppington||B|23|LEP1|Leppington|22:45-22:59|22:30-22:44|UNKNOWN|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|Adult|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|All card types|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|CTP|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|Child/Youth|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|Concession|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|Day Pass Child/Youth w/o SAF|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|Day Pass Child/Youth with SAF|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|Day Pass Child/Youth without SAF|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|Day Pass with SAF|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|Day Pass without SAF|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|Employee|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|Free Travel|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|School Student|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|Senior/Pensioner|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|Sgl Trip Rail Adult|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|Sgl Trip Rail Child/Youth|896|0-20
Macarthur|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 19:47:01|2020-10-09 19:47:01|2020-10-09 19:59:01|2020-10-09 19:59:01|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|1|MCA1|Airport|19:45-19:59|19:45-19:59|UNKNOWN|896|0-20
Campbelltown|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 20:02:00|2020-10-09 20:02:00|2020-10-09 20:03:00|2020-10-09 20:03:06|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|2|CTN2|Airport|20:00-20:14|20:00-20:14|Adult|896|0-20
Campbelltown|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 20:02:00|2020-10-09 20:02:00|2020-10-09 20:03:00|2020-10-09 20:03:06|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|2|CTN2|Airport|20:00-20:14|20:00-20:14|All card types|896|0-20
Campbelltown|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 20:02:00|2020-10-09 20:02:00|2020-10-09 20:03:00|2020-10-09 20:03:06|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|2|CTN2|Airport|20:00-20:14|20:00-20:14|CTP|896|0-20
Campbelltown|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 20:02:00|2020-10-09 20:02:00|2020-10-09 20:03:00|2020-10-09 20:03:06|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|2|CTN2|Airport|20:00-20:14|20:00-20:14|Child/Youth|896|0-20
Campbelltown|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 20:02:00|2020-10-09 20:02:00|2020-10-09 20:03:00|2020-10-09 20:03:06|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|2|CTN2|Airport|20:00-20:14|20:00-20:14|Concession|896|0-20
Campbelltown|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 20:02:00|2020-10-09 20:02:00|2020-10-09 20:03:00|2020-10-09 20:03:06|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|2|CTN2|Airport|20:00-20:14|20:00-20:14|Day Pass Child/Youth w/o SAF|896|0-20
Campbelltown|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 20:02:00|2020-10-09 20:02:00|2020-10-09 20:03:00|2020-10-09 20:03:06|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|2|CTN2|Airport|20:00-20:14|20:00-20:14|Day Pass Child/Youth with SAF|896|0-20
Campbelltown|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 20:02:00|2020-10-09 20:02:00|2020-10-09 20:03:00|2020-10-09 20:03:06|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|2|CTN2|Airport|20:00-20:14|20:00-20:14|Day Pass Child/Youth without SAF|896|0-20
Campbelltown|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 20:02:00|2020-10-09 20:02:00|2020-10-09 20:03:00|2020-10-09 20:03:06|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|2|CTN2|Airport|20:00-20:14|20:00-20:14|Day Pass with SAF|896|0-20
Campbelltown|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 20:02:00|2020-10-09 20:02:00|2020-10-09 20:03:00|2020-10-09 20:03:06|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|2|CTN2|Airport|20:00-20:14|20:00-20:14|Day Pass without SAF|896|0-20
Campbelltown|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 20:02:00|2020-10-09 20:02:00|2020-10-09 20:03:00|2020-10-09 20:03:06|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|2|CTN2|Airport|20:00-20:14|20:00-20:14|Employee|896|0-20
Campbelltown|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 20:02:00|2020-10-09 20:02:00|2020-10-09 20:03:00|2020-10-09 20:03:06|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|2|CTN2|Airport|20:00-20:14|20:00-20:14|Free Travel|896|0-20
Campbelltown|1--T-JOINED|2020-10-09 00:00:00|2020-10-09 20:02:00|2020-10-09 20:02:00|2020-10-09 20:03:00|2020-10-09 20:03:06|Up|1--T||T8 Airport & South Line||Macarthur|Central||B|2|CTN2|Airport|20:00-20:14|20:00-20:14|School Student|896|0-20
